Bus Current,Pack Current,Pack Voltage,Vehicle Velocity,Distance Driven
0.0,0.30000000000000004,147.70000000000002,0.8447090506553651,7033.162109375
0.0,0.30000000000000004,147.70000000000002,0.8681768238544464,7033.1328125
0.0,0.30000000000000004,147.70000000000002,0.883083039522171,7033.37841796875
0.0,0.30000000000000004,147.70000000000002,0.9039164543151855,7033.57958984375
0.0,0.30000000000000004,147.70000000000002,0.9335526108741761,7033.72412109375
0.0,0.30000000000000004,147.70000000000002,0.8678428888320923,7033.708984375
0.0,0.30000000000000004,147.70000000000002,1.0108663201332093,7033.76708984375
0.0,0.30000000000000004,147.70000000000002,1.1018432021141054,7033.6806640625
0.0,0.30000000000000004,147.70000000000002,1.046179211139679,7033.78125
0.0,0.30000000000000004,147.70000000000002,1.1552161574363708,7033.810546875
0.0,0.30000000000000004,147.70000000000002,1.0822342157363891,7033.6376953125
0.0,0.30000000000000004,147.70000000000002,1.020856261253357,7033.6806640625
0.0,0.30000000000000004,147.70000000000002,1.0938104152679444,7033.79541015625
0.0,0.30000000000000004,147.70000000000002,0.937578284740448,7033.6806640625
0.0,0.30000000000000004,147.70000000000002,0.854949563741684,7033.708984375
0.0,0.30000000000000004,147.70000000000002,0.8984808504581452,7033.75244140625
0.0,0.30000000000000004,147.70000000000002,0.8767383813858033,7033.6806640625
0.0,0.30000000000000004,147.70000000000002,0.7843515157699585,7033.853515625
0.0,0.30000000000000004,147.70000000000002,0.7427310347557068,7033.92578125
0.0,0.30000000000000004,147.70000000000002,0.6324882745742798,7033.7099609375
0.0,0.30000000000000004,147.70000000000002,0.576722252368927,7033.59423828125
0.0,0.30000000000000004,147.70000000000002,0.5514735460281373,7033.78125
0.0,0.30000000000000004,147.70000000000002,0.5399066269397735,7033.99755859375
0.0,0.30000000000000004,147.70000000000002,0.5347399950027466,7034.17041015625
0.0,0.30000000000000004,147.70000000000002,0.5311688482761383,7034.2861328125
0.0,0.30000000000000004,147.70000000000002,0.49291545152664185,7034.34326171875
0.0,0.30000000000000004,147.70000000000002,0.3854276150465012,7034.44482421875
0.0,0.30000000000000004,147.70000000000002,0.3369894415140152,7034.47314453125
0.0,0.30000000000000004,147.8,0.3152005970478058,7034.47314453125
0.0,0.30000000000000004,147.8,0.3053311675786972,7034.47314453125
0.0,0.30000000000000004,147.8,0.300990092754364,7034.47314453125
0.0,0.30000000000000004,147.8,0.29740963876247406,7034.458984375
0.0,0.30000000000000004,147.8,0.2944784939289093,7034.47314453125
0.0,0.30000000000000004,147.8,0.22518834471702576,7034.47314453125
0.0,0.30000000000000004,147.8,0.19329818040132524,7034.47314453125
0.0,0.30000000000000004,147.8,0.17885577231645586,7034.47314453125
0.0,0.30000000000000004,147.8,0.17264100015163422,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.1690419852733612,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.1654244363307953,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.16451540887355806,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.16451540887355806,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.16451540887355806,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.16451540887355806,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.16451540887355806,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.16451540887355806,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.16451540887355806,7034.44482421875
0.0,0.30000000000000004,147.70000000000002,0.16451540887355806,7034.30029296875
0.0,0.30000000000000004,147.70000000000002,0.0036639373283833265,7034.09912109375
0.0,0.30000000000000004,147.70000000000002,0.1152609720826149,7034.06982421875
0.0,0.30000000000000004,147.70000000000002,0.1655821368098259,7034.24267578125
0.0,0.30000000000000004,147.70000000000002,0.28754023611545565,7034.47314453125
0.0,0.30000000000000004,147.70000000000002,0.35324993133544924,7034.71826171875
0.0,0.30000000000000004,147.70000000000002,0.53371040225029,7034.89111328125
0.0,0.30000000000000004,147.70000000000002,0.6279524445533753,7035.09326171875
0.0,0.30000000000000004,147.70000000000002,0.6469585776329041,7035.25146484375
0.0,0.30000000000000004,147.70000000000002,0.6917699217796326,7035.2802734375
0.0,0.30000000000000004,147.70000000000002,0.780863893032074,7035.22265625
0.0,0.30000000000000004,147.70000000000002,0.9463996410369874,7035.41015625
0.0,0.30000000000000004,147.70000000000002,0.9149361491203308,7035.525390625
0.0,0.30000000000000004,147.70000000000002,1.0514572620391847,7035.61181640625
0.0,0.30000000000000004,147.70000000000002,1.1505319476127625,7035.6552734375
0.0,0.30000000000000004,147.70000000000002,1.0776891589164734,7035.61181640625
0.0,0.30000000000000004,147.70000000000002,1.242724084854126,7035.6259765625
0.0,0.30000000000000004,147.70000000000002,1.1466732144355773,7035.77001953125
0.0,0.30000000000000004,147.70000000000002,1.202244508266449,7035.9287109375
0.0,0.30000000000000004,147.70000000000002,1.1450685024261475,7036.07275390625
0.0,0.30000000000000004,147.70000000000002,0.9775199174880982,7036.28857421875
0.0,0.30000000000000004,147.70000000000002,0.9874635100364685,7036.39013671875
0.0,0.30000000000000004,147.70000000000002,0.9777796626091003,7036.5478515625
0.0,0.30000000000000004,147.70000000000002,0.9642740964889527,7036.56298828125
0.0,0.30000000000000004,147.70000000000002,0.9526236534118653,7036.46142578125
0.0,0.30000000000000004,147.70000000000002,0.9466871738433839,7036.5771484375
0.0,0.30000000000000004,147.70000000000002,0.9359921336174012,7036.779296875
0.0,0.30000000000000004,147.70000000000002,0.922876238822937,7036.98046875
0.0,0.30000000000000004,147.70000000000002,0.8468982160091401,7037.16796875
0.0,0.30000000000000004,147.70000000000002,0.8385592818260194,7037.38427734375
0.0,0.30000000000000004,147.70000000000002,0.8598193824291229,7037.62890625
0.0,0.30000000000000004,147.70000000000002,0.837075161933899,7037.97509765625
0.0,0.30000000000000004,147.70000000000002,0.8333927035331726,7038.3642578125
0.0,0.30000000000000004,147.70000000000002,0.8519813776016235,7038.767578125
0.0,0.30000000000000004,147.70000000000002,0.8918951153755188,7039.15673828125
0.0,0.30000000000000004,147.70000000000002,0.903795862197876,7039.57470703125
0.0,0.30000000000000004,147.70000000000002,0.8388653755187988,7040.02099609375
0.0,0.30000000000000004,147.70000000000002,0.7929965972900391,7040.35302734375
0.0,0.30000000000000004,147.70000000000002,0.760336571931839,7040.755859375
0.0,0.30000000000000004,147.70000000000002,0.7150799810886384,7041.10205078125
0.0,0.30000000000000004,147.70000000000002,0.606274938583374,7041.591796875
0.0,0.30000000000000004,147.70000000000002,0.8659878194332123,7042.21142578125
0.0,0.30000000000000004,147.70000000000002,0.9988264203071594,7042.888671875
0.0,0.30000000000000004,147.70000000000002,0.8471301198005676,7043.5224609375
0.0,0.30000000000000004,147.70000000000002,0.8022074639797211,7044.21435546875
0.0,0.30000000000000004,147.70000000000002,0.9830389380455017,7045.0068359375
0.0,0.30000000000000004,147.70000000000002,1.0645082473754883,7045.81396484375
0.0,0.30000000000000004,147.70000000000002,0.8078935325145722,7046.60693359375
0.0,0.30000000000000004,147.70000000000002,0.7660318672657013,7047.3701171875
0.0,0.30000000000000004,147.70000000000002,0.8132642269134521,7048.11962890625
0.0,0.30000000000000004,147.70000000000002,0.7591121435165405,7048.8828125
0.0,0.30000000000000004,147.70000000000002,0.6478582978248596,7049.6328125
0.0,0.30000000000000004,147.70000000000002,0.6269878149032593,7050.32421875
0.0,0.30000000000000004,147.70000000000002,0.6588130295276642,7050.84326171875
0.0,0.30000000000000004,147.70000000000002,0.6688030779361726,7051.16015625
0.0,0.30000000000000004,147.70000000000002,0.5974258482456207,7051.39013671875
0.0,0.30000000000000004,147.70000000000002,0.5653037667274475,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5622891247272491,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5666023850440979,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5683740377426147,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.56470085978508,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5637732446193695,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5253714680671692,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.4722304701805115,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.4718965351581574,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.515214478969574,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5347493290901184,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5309647858142853,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.486821311712265,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.4668412685394287,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.495828115940094,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5137303590774537,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.521911633014679,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5255477428436279,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.45867855548858644,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.38581723272800444,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.35300877392292024,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.3381489336490631,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.3316744565963745,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32806616127491,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3306633710861206,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3501981943845749,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3590101897716522,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.36278545260429385,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3664215624332428,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.36855499148368837,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.36855499148368837,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.36855499148368837,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.26198540925979613,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.20808380395174028,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.18379979431629181,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.1729842156171799,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16816081255674362,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16592533886432648,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16592533886432648,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.16411656439304353,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.05853023305535317,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.21590328812599183,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.2868538051843643,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3295224130153656,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3549195259809494,7051.31884765625
0.0,0.30000000000000004,147.70000000000002,0.5663982689380646,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6884583592414856,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7092175841331482,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6143540740013123,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.571666932106018,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5658417105674743,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5621778130531311,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5586808025836945,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5586808025836945,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5586808025836945,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5586808025836945,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3876909166574478,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3044406741857529,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.26689229607582093,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.2500288993120194,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.24224652349948883,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.23869388401508332,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.23511343002319338,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.00126150754513219,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.14536090940237045,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.37668986320495607,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5077567577362061,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5594136357307434,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5753680050373078,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7440018653869629,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.8292278766632081,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7441781401634217,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5966837882995606,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5936505854129791,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6212739050388336,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6336292326450348,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5709898352622986,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5191752433776856,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5128027975559235,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5285345435142518,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5355006694793701,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5199080228805543,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.49538286924362185,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.48448382019996644,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.47964184284210204,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.4281612128019333,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.38936059176921844,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3719035416841507,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.363879981637001,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.36024387180805206,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3595574676990509,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.04839179813861847,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.18639699071645738,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3000810652971268,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.43181582987308503,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5115690886974334,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5992438495159149,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.638805091381073,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6290655076503754,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7073160588741303,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7895830571651459,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7343642592430115,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.8305449485778809,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,1.001451337337494,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.9357138276100159,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.8570365905761719,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.8688075721263886,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.8712749361991883,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7496785998344422,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6953781366348267,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6721886694431305,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6617812156677246,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6053844451904297,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.5013471364974976,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.4544766068458557,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.43337416648864746,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.41081544756889343,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3989609956741333,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3937201738357544,7051.3330078125
0.0,0.30000000000000004,147.8,0.39013043940067293,7051.3330078125
0.0,0.30000000000000004,147.8,0.3865221440792084,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.38638301789760593,7051.3330078125
0.0,0.30000000000000004,147.8,0.25385981798171997,7051.3330078125
0.0,0.30000000000000004,147.8,0.089427899569273,7051.3330078125
0.0,0.30000000000000004,147.8,0.24411098062992095,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.32795484960079196,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.3784893572330475,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.511504179239273,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6042991697788239,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.6431833148002625,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7045055866241455,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.8184030175209046,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.8285785675048828,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.8489388942718507,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.993279504776001,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,1.000097143650055,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7651043057441712,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7078448295593261,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7140874564647675,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.7178627192974091,7051.3330078125
0.0,0.30000000000000004,147.70000000000002,0.640957134962082,7051.34716796875
0.0,0.30000000000000004,147.70000000000002,0.5410754263401032,7051.34716796875
0.0,0.30000000000000004,147.70000000000002,0.49606924653053286,7051.36181640625
0.0,0.30000000000000004,147.70000000000002,0.4611644804477692,7051.4052734375
0.0,0.30000000000000004,147.70000000000002,0.42283692061901096,7051.505859375
0.0,0.30000000000000004,147.70000000000002,0.40559321343898774,7052.0966796875
0.0,0.30000000000000004,147.70000000000002,0.39765315055847167,7052.947265625
0.0,0.30000000000000004,147.70000000000002,0.39404485523700716,7054.099609375
0.0,0.30000000000000004,147.70000000000002,0.39332135617733005,7055.55517578125
